Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
5.2,7.1E-4,0.0,0.0,0.0,0.0,6.1E-4,2.0E-5,3.6E-4
5.3,5.3E-4,0.0,0.0,0.0,0.0,4.8E-4,2.0E-5,2.5E-4
5.4,4.1E-4,0.0,0.0,0.0,0.0,3.7E-4,2.0E-5,1.9E-4
5.5,2.9E-4,0.0,0.0,0.0,0.0,2.7E-4,2.0E-5,1.3E-4
5.6,2.6E-4,0.0,0.0,0.0,0.0,2.4E-4,2.0E-5,1.1E-4
5.7,2.0E-4,0.0,0.0,0.0,0.0,1.8E-4,2.0E-5,9.0E-5
5.8,1.7E-4,0.0,0.0,0.0,0.0,1.5E-4,2.0E-5,7.0E-5
5.9,1.4E-4,0.0,0.0,0.0,0.0,1.3E-4,2.0E-5,4.0E-5
6.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,2.0E-5,3.0E-5
6.1,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,2.0E-5,1.0E-5
6.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,2.0E-5,0.0
6.3,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,0.0
6.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,0.0
6.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
